Country Name,Country Code,Series Name,Series Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Korea, Dem. People's Rep.",PRK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.9564971534117,51.8999613619564,51.8419121387109,51.783223410025,51.7251670266962,51.6686773787632,51.6139837825657,51.5610648666385,51.5101746897097,51.4615537239949,51.4156541323468,51.3720094534704,51.3311462111808,51.2954771767218,51.2678597008552,51.2498273283232,51.2422497317015,51.2433768968828,51.2488045084044,51.2526158669017,51.2508614607181,51.2420318314344,51.2275930374204,51.2099980826112,51.1928121236739,51.1786208655587,51.1679009145177,51.1596956052774,51.15310921865,51.1467746068706,51.139776869294,51.1319197619849,51.1236444804363,51.1155418279548,51.1083158840046,51.1025565926583,51.098432036302,51.0957216520953,51.0938524844571,51.0921658005846,51.0901529026838,51.0877545119576
"Korea, Dem. People's Rep.",PRK,"Population, female",SP.POP.TOTL.FE.IN,9077914,9202501,9335986,9475404,9615782,9753613,9887583,10019342,10151788,10289098,10433808,10587335,10747411,10908410,11062568,11204391,11331418,11445343,11549817,11650473,11751350,11853810,11956240,12056080,12149457,12233823,12308370,12374676,12435394,12494308,12554222,12615979,12678990,12742849,12806616,12869582,12931820,12993548,13054278,13113396,13170436,13225110
"Korea, Dem. People's Rep.",PRK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.9,57.049,57.198,57.346,57.495,57.644,57.792,57.94,58.088,58.236,58.384,58.531,58.679,58.826,58.939,59.018,59.097,59.176,59.255,59.334,59.412,59.491,59.57,59.648,59.727,59.805,59.884,59.962,60.04,60.195,60.377,60.557,60.738,60.918,61.098,61.277,61.471,61.678,61.899,62.134,62.381,62.642
Kosovo,XKX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,908.608823529412,1117.87292626064,1112.34733979122,1170.28928079574,1176.06425354125,1140.68695845889,1143.45846786575,1179.56864066311,1267.74210347703,1381.95738341866,1405.04088574518,1411.47292015634,1310.4001646832,1296.69597721159,1219.32665515942,..,..,..,..,..,..,..
Kosovo,XKX,Forest area (sq. km),AG.LND.FRST.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Population density (people per sq. km of land area),EN.POP.DNST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Population growth (annual %),SP.POP.GROW,1.99209774945543,2.01764084838712,1.91454475844351,2.00257005022948,2.02398813477461,2.1028110355253,2.05950203645822,2.07500240237591,2.14455171394772,1.9901154317295,1.89759014590056,1.91495213328607,1.77550356025901,1.69365095308983,1.61538091124535,1.58970064099995,1.46773672019747,1.30279285329282,-5.92473348536059,-10.9551494210987,-3.58212764518173,0.0678593232934242,0.0679307931245331,0.0678846785222277,0.0678386264869726,0.0679098853744036,0.803200285953362,0.803261832927916,0.803213477569189,0.803171844793122,0.803248961277754,0.859067492317545,0.895254757473813,0.607467946683114,-0.294473630866066,-1.3649323381159,-0.596734073866868,0.753584842739213,0.33901096210321,-0.457730006092952,0.0701311089258031,0.897900934463267
Kosovo,XKX,"Population, total",SP.POP.TOTL,1521000,1552000,1582000,1614000,1647000,1682000,1717000,1753000,1791000,1827000,1862000,1898000,1932000,1965000,1997000,2029000,2059000,2086000,1966000,1762000,1700000,1701154,1702310,1703466,1704622,1705780,1719536,1733404,1747383,1761474,1775680,1791000,1807106,1818117,1812771,1788196,1777557,1791003,1797085,1788878,1790133,1806279
Kosovo,XKX,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.4,..,4.2,4.1,..,..,3.4,2.9,1.9,0.8,0.4,1.1,0.8,0.8,0.4,..,..,..,..
Kosovo,XKX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.9,17.6,21.1,17.6,..,..,..,..,..,..
Kosovo,XKX,Urban population growth (annual %),SP.URB.GROW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.03488382939953,4.93992404687876,6.31988622270076,1.71219517419465,5.34090817463415,3.34880431106879,5.91627044351361,5.57175650727449,4.8256904268714,3.40663100837845,4.7568306194579,-5.34027530229791,9.12757763607948
Kosovo,XKX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4580630979.75247,4811260428.23649,5048933039.08891,5368019862.61968,5459930839.65726,5751540732.20189,5944148576.19474,6295820481.52668,6646608268.89247,6967353007.83605,7204705015.86419,7547420630.10043,7144367590.23064,7796475288.63584
Kosovo,XKX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2621.42356870387,2731.38316446141,2843.38002291455,2997.21935377983,3021.36722453318,3163.46018006646,3279.03997592346,3520.7664492744,3739.18151085589,3890.19616820075,4009.10642282596,4219.08069197588,3990.97027440455,4316.31840299081
Kosovo,XKX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.19465198491015,4.10037155937542,5.41043861972379,0.805675791559906,4.70293562396171,3.65358782087061,7.37186722717121,6.20362255572238,4.03870892350164,3.05666474089918,5.23743315853207,-5.40663794378634,8.15210603478636
Kosovo,XKX,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Population, female",SP.POP.TOTL.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,13.9022120409478,3.84975707639011,..,..,..,22.5729136245125,21.9011124511174,21.8095876818513,23.0077640964196,23.4366753738647,24.3701723563815,25.2891564718417,26.0132121064562,26.8871668511966,28.1345403846821,30.7946995158609,30.5140457315412,28.1945948141597,28.554107980727,27.5253005985659,26.9796560363647,26.2905875075132,25.4744006479217,24.773266370561,23.1838021963582,23.2089569169229,23.1370219764444,22.368767688025,22.0892103885875,22.0224164011923,..,..
Kuwait,KWT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,7637.81745915773,7154.79311959559,7604.29838502132,7722.31519206075,7626.5690161305,8083.57681017105,8288.6723913416,8523.40328307157,9914.44578224439,11260.0968278649,4347.33958527215,1325.06570924882,..,..,..,9210.97921610654,8941.8929003023,8592.11042550915,9168.63385871278,9232.40122932382,9151.98058992051,9497.47417477427,9612.8570499361,10131.4468830408,10619.6333738999,11576.8374184432,10811.6276924127,10489.0104974948,10810.8064352167,11134.2582401319,10721.4851912708,10221.1957245678,11105.9810944168,9906.50020332454,9178.89052081327,..,..,..,..,..,..,..
Kuwait,KWT,Forest area (sq. km),AG.LND.FRST.K2,..,..,..,..,..,..,..,..,..,..,34.5,35.9,37.3,38.7,40.1,41.5,42.9,44.3,45.7,47.1,48.5,49.9,51.3,52.7,54.1,55.5,56.9,58.3,59.7,61.1,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,..
Kuwait,KWT,Population density (people per sq. km of land area),EN.POP.DNST,76.8058361391695,80.7707070707071,84.6035914702581,88.4946689113356,92.7132435465769,97.3781144781145,102.82278338945,108.805611672278,114.18911335578,117.440291806958,117.584175084175,113.989730639731,..,..,..,90.1182379349046,91.2939393939394,95.9740179573513,102.756509539843,109.51975308642,114.765600448934,118.028787878788,119.920931537598,121.303367003367,123.484736251403,127.39595959596,133.202076318743,140.5177328844,149.04657687991,158.307575757576,167.894725028058,177.780808080808,187.926599326599,197.889001122334,207.123400673401,215.240628507295,222.046127946128,227.615151515152,232.172502805836,236.087373737374,239.65,..
Kuwait,KWT,Population growth (annual %),SP.POP.GROW,5.45047619769757,5.03337348794069,4.63623545369494,4.49655938312729,4.65690150382631,4.90901611025491,5.44054687168804,5.65559541947709,4.82930520816461,2.80740865517935,0.122441120361196,-3.10460985697735,..,..,..,..,1.2961841228462,4.99931043887294,6.82846959965022,6.37427219154587,4.67868648538721,2.80367684607336,1.59040619706523,1.14619514620957,1.78229821054783,3.11824729939993,4.45673176456236,5.34663475466518,5.89251600968142,6.02809691001469,5.87973235396896,5.72142299542758,5.55000812778985,5.16548156283081,4.56084810570999,3.84418504828989,3.11285391822542,2.47711270117599,1.98243711082377,1.67213222595982,1.49775613966585,1.34876373590382
Kuwait,KWT,"Population, total",SP.POP.TOTL,1368680,1439334,1507636,1576975,1652150,1735278,1832302,1938916,2034850,2092786,2095350,2031297,..,..,..,1605907,1626858,1710257,1831121,1951642,2045123,2103273,2136991,2161626,2200498,2270196,2373661,2504026,2656010,2821041,2991884,3168054,3348852,3526382,3690939,3835588,3956862,4056102,4137314,4207077,4270563,4328553
Kuwait,KWT,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Urban population growth (annual %),SP.URB.GROW,6.35456813518576,5.96693396911712,5.4108767298513,5.13757774397894,5.18829445982754,5.26918105752471,5.45485036345496,5.67091023232214,4.8436021730767,2.82170222794652,0.136729543739913,-3.09032648291172,..,..,..,..,1.52931903008299,5.20455394996263,7.00896359956123,6.53318843601921,4.81820530466801,3.71665725667416,1.68244801194923,1.14619514620957,1.78229821054785,3.11824729939995,4.45673176456236,5.3466347546652,5.8925160096814,6.02809691001469,5.87973235396896,5.72142299542758,5.55000812778987,5.16548156283081,4.56084810571001,3.84418504828987,3.11285391822542,2.47711270117599,1.98243711082375,1.67213222595982,1.49775613966585,1.34876373590382
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,33.9904675559008,8.43616564472201,4.85829125202741,0.605127158807079,2.47332525804084,3.66205472795443,-1.78900912450079,4.69458187079211,0.213332576499354,3.01428315192251,17.3260204175143,10.2402980586354,10.6090449840228,7.51477300024021,5.99157551059315,2.47975694278544,-7.07605643073411,-2.37026412020438,9.6284069747757,6.62581830014173,1.14930043706521,0.500876982158658,0.593019617221231,2.92586822591576,-4.71210620851997,2.43398126829415,-0.551959287835274,-8.85527892349084,..
Kuwait,KWT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,36589214721.6962,49026059880.6332,53161979501.244,55744743300.7575,56082069882.0777,57469161881.7032,59573714041.5079,58507934861.5013,61254637764.4842,61385313861.4526,63235641034.9331,74191861111.7917,81789328824.8879,90466395512.0506,97264739776.2807,103092430105.159,105648871798.177,98173098011.3044,95846136293.4494,105074592365.381,112036643935.126,113324281573.545,113891896815.144,114567298105.683,117919386278.247,112362899556.381,115097791484.096,114462498533.906,104326525025.932,..
Kuwait,KWT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34712.3110496171,34472.6275323831,33602.646784491,32534.0127940797,29978.8254513386,29951.5666121227,29185.6139747206,29590.9720887608,34322.2468233597,37168.5540386258,39849.5969123594,40976.6768617257,41170.670793817,39777.2869071191,34800.308826176,32035.378475051,33166.919618599,33455.238969989,32136.1331737586,30857.1604177538,29869.552753237,29801.2380209993,27702.1878533581,27819.4479520036,27207.1318242823,24429.2204624852,..
Kuwait,KWT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.690485623073201,-2.52368563166482,-3.18020778918098,-7.8538954260387,-0.0909269753083635,-2.55730408803419,1.38889699011064,15.988912836006,8.29289303207534,7.21320197430191,2.82833462994647,0.473425243208354,-3.38440899755075,-12.5121104729049,-7.94513165080112,3.53216099640974,0.869297947188244,-3.94289754562421,-3.97985889929403,-3.20057857283761,-0.228710261590166,-7.04349989138754,0.423288222815671,-2.20103622752588,-10.2102323013624,..
Kuwait,KWT,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.6097002029419,11.7443704605103,11.2431802749634,11.6305704116821,..,..,..,11.1924600601196,11.3211898803711,..,13.0896301269531,..,15.1029396057129,15.7584400177002,..,..,..
Kuwait,KWT,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.46144962310791,8.29893016815186,8.06836032867432,8.28030014038086,..,..,..,9.51937961578369,8.71183967590332,..,9.59107971191406,..,10.6672496795654,11.1163301467896,..,..,..
Kuwait,KWT,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.96892976760864,6.72943019866943,6.56975984573364,6.68538999557495,..,..,..,8.59673976898193,7.2640700340271,..,7.67326021194458,..,8.36429023742676,8.7883996963501,..,..,..
Kuwait,KWT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,8.39748954772949,..,..,..,11.32546043396,13.0910701751709,..,..,..,18.0141792297363,15.2583599090576,..,14.9536104202271,13.8541097640991,13.3700103759766,7.78000020980835,5.8600001335144,9.43000030517578,7.86999988555908,8.19999980926514,10.5299997329712,11.5500001907349,10.5200004577637,9.51430988311768,10.51535987854,11.137809753418,11.7543096542358,12.8262996673584,11.912670135498,..
Kuwait,KWT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.79101991653442,2.71914005279541,3.0335099697113,5.09027004241943,5.14888000488281,5.00761985778809,5.40083980560303,..,..,..,..,..,14.1988296508789,..,..,..,5.85961008071899,5.5826301574707,..,..,..,6.5858302116394,6.551109790802,..,5.53506994247437,4.73833990097046,3.75997996330261,2.57999992370605,2.76999998092651,3.57999992370605,3.5699999332428,3.42000007629395,3.75,3.88000011444092,4.40000009536743,4.77148008346558,5.84771013259888,6.3654899597168,6.38917016983032,6.49243021011353,6.55125999450684,..
Kuwait,KWT,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,42.7906450010229,42.7466453234621,42.8916528923427,43.1328334310943,43.3536301183307,43.4827157377665,43.5162980775003,43.4868245968366,43.4111113841315,43.306339014118,43.1790870260338,43.0134047359889,42.7896518817731,42.5084635229354,42.2030562211626,41.9325652108123,41.7594528840255,41.6881205573197,41.6699387970538,41.6375031896219,41.5535398115419,41.3960051785955,41.1863222634068,40.9873400856577,40.8911528208615,40.9533361877124,41.1783316994297,41.5021249779355,41.8336150842806,42.0763824418007,42.1811808211816,42.1649062800066,42.0587413238925,41.8604677542025,41.5666853340031,41.1827078403624,40.6938882376995,40.1219446650996,39.5481706247096,39.0775353053914,38.7798283270847,38.6791382709187
Kuwait,KWT,"Population, female",SP.POP.TOTL.FE.IN,585667,615267,646650,680194,716267,754546,797350,843173,883351,906309,904753,873730,..,..,..,673398,679367,712974,763027,812615,849821,870671,880148,885993,899809,929721,977434,1039224,1111105,1186992,1262012,1335807,1408485,1476160,1534201,1579599,1610201,1627387,1636232,1644022,1656117,1674247
Kuwait,KWT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.781,95.67,96.414,97.034,97.551,97.903,97.917,97.932,97.946,97.96,97.974,97.988,98.002,98.016,98.029,98.096,98.325,98.527,98.705,98.862,99,99.908,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,5.18309345964657,4.57478268662067,3.0562076449484,2.23835986450284,1.45068769240991,1.00868344882028,1.24665111053496,1.21156630610681,1.26651289578528,0.98958763738534,0.953372529805651,0.802814907686397,0.995852243210702,1.10840127547199,1.08919230175711,1.026614533517,1.01946960211202,1.22807679564795,1.4119992157636,1.25573537214754,1.16558672233935,1.38178650954903,1.79412191817961,1.63997484342278,1.66395339527838,1.72405117725053,1.59552591648411,1.52140949068694,1.77927500474473,1.55664325620875,..,..
Kyrgyz Republic,KGZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,1704.81462925852,1520.61452639125,1102.74726491562,856.894414063365,618.866691767624,522.797342338391,595.712773312592,552.179754705732,578.914866848396,498.408189405834,473.37926669933,435.876119795353,485.288636864568,511.252354609085,497.868630869591,498.542788517414,485.418902345547,560.618214258598,593.94645308064,535.816878123084,505.402265092972,600.285242809995,737.22642317021,690.317679558011,650.40150801131,..,..,..,..,..,..,..
Kyrgyz Republic,KGZ,Forest area (sq. km),AG.LND.FRST.K2,..,..,..,..,..,..,..,..,..,..,..,..,11453.18,11497.658,11542.135,11586.613,11631.09,11675.567,11720.045,11764.523,11809,11857.78,11906.56,11955.34,12004.12,12052.9,12101.68,12150.46,12199.24,12248.02,12296.8,12341.06,12385.32,12429.58,12473.84,12518.1,12562.4,12606.642,12789,12971.4,13153.8,..
Kyrgyz Republic,KGZ,Population density (people per sq. km of land area),EN.POP.DNST,..,..,..,..,..,..,..,..,..,..,..,..,23.5422314911366,23.5490093847758,23.5406673618352,23.7768508863399,24.1313868613139,24.4859228362878,24.8644421272158,25.2367049009385,25.5391032325339,25.7825860271116,26.0203336809176,26.2945776850886,26.6147028154327,26.9165797705944,27.2075078206465,27.4681960375391,27.7304483837331,28.0672575599583,28.4040667361835,28.7518248175182,29.2346193952033,29.8206465067779,30.4249217935349,31.0578727841502,31.6970802919708,32.3159541188738,32.9655891553702,33.6611053180396,34.3060479666319,..
Kyrgyz Republic,KGZ,Population growth (annual %),SP.POP.GROW,1.82447106113543,1.87320626745219,1.97451714414123,2.0796790384824,2.01433042557431,1.86935515474441,1.89162625794696,1.90236034965574,1.76496271128727,2.09017801858247,1.92448488335946,1.63530770758668,1.1538161192326,0.028786218243318,-0.0354303686250107,0.998300395950931,1.48008970426178,1.45850217538744,1.53403815421676,1.48607226256731,1.19112592398474,0.948856613551314,0.917899316903102,1.0484449238834,1.21010542490902,1.12786445855189,1.07505129401544,0.953586964300523,0.950220144755314,1.20726564406139,1.19286442880631,1.21689072909974,1.66523655939962,1.98473866725772,2.0061078993716,2.05902596620676,2.0372244221997,1.93364715643057,1.99032207024617,2.08787614010317,1.89786382312175,1.72219321916994
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,3617400,3685800,3759300,3838300,3916400,3990300,4066500,4144600,4218400,4307500,4391200,4463600,4515400,4516700,4515100,4560400,4628400,4696400,4769000,4840400,4898400,4945100,4990700,5043300,5104700,5162600,5218400,5268400,5318700,5383300,5447900,5514600,5607200,5719600,5835500,5956900,6079500,6198200,6322800,6456200,6579900,6694200
Kyrgyz Republic,KGZ,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.2,33.4,31.1,25.7,11.6,13.6,8.4,8.8,3.3,1.5,3.5,1.3,2.6,2.6,1,2.2,1.1,1.3,0.7,0.7,1.3,..
Kyrgyz Republic,KGZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.9,35,31.7,31.7,33.7,36.8,38,37,30.6,32.1,25.4,25.6,22.4,20.1,25.3,..
Kyrgyz Republic,KGZ,Urban population growth (annual %),SP.URB.GROW,1.69510752896169,1.74368165361812,1.84486057292895,1.94980279658333,1.88427537600584,1.73912729990088,1.76125389351504,1.77187690838744,1.63423609016511,1.66548650845434,1.16502263275492,0.87268444661522,0.385296253787571,-0.74023315658894,-0.810363152916095,0.220009467678752,0.698482733753858,0.676324100573924,0.745692358045122,0.909806157934678,1.18545832829557,0.943175410303354,0.915119207043952,1.04276090284424,1.20727992201011,1.12220721976998,1.07218278400268,0.947912305045165,0.944553022910198,1.20446979040125,1.25519582081825,1.34705313986617,1.86586959396653,2.24975812394332,2.33778839036027,2.45673389059156,2.50290205121746,2.46366361776899,2.58628057143274,2.74593080864618,2.61948405362361,2.50597634379854
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,3.29996837189017,13.2000300557594,2.78975093883398,5.70279663311726,-7.94392522728785,-13.8378378182525,-15.4593282218236,-20.0851588361509,-5.42382191040164,7.08450240802902,9.91525389387287,2.12183526382017,3.65578939041502,5.44333663314045,5.32162142208634,-0.0173246019510174,7.03029320087873,7.02681241544167,-0.175515412534793,3.10289874533464,8.54287476445191,8.40161605989968,2.8862945753759,-0.471566601130149,5.95627430862646,-0.0881502010106345,10.9154694543144,4.02403862576861,3.87582544821402,4.33585591715968,4.73993722539466,3.75791012480484,4.60062566646762,-8.39836429561723,3.61061269547005
Kyrgyz Republic,KGZ,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,4159487563.18752,4296749337.20541,4863921541.13717,4999612837.99519,5284730590.58928,4864915544.00926,4191716421.0343,3543705221.37853,2831946398.97968,2678346669.70099,2868094204.01132,3152473026.2545,3219363310.60799,3337056452.95611,3518703669.32844,3705955757.57516,3705313715.49168,3965808133.70312,4244478032.01477,4237028318.88693,4368499017.43315,4741694417.57877,5140073377.27744,5288431036.33614,5263492561.84497,5577000617.04261,5572084479.78832,6180303659.14821,6429001465.58213,6678178340.45121,6967734531.18414,7298000773.99442,7572253083.98869,7920624102.90056,7255421236.2525,7517386396.51847
